date,time,username,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
30-06-17,13:55:42:895982027,viktor,0,0,0.4082,-0.6608,-0.1419,0.7084,0.4108,1.0917
30-06-17,13:55:43:96844971,viktor,0,0,0.4952,-1.4097,-0.3141,-0.0341,-0.1521,0.4546
30-06-17,13:55:43:296766996,viktor,0,0,0.3671,-0.9008,-0.1198,-0.8964,-0.2021,-1.4986
30-06-17,13:55:43:496776998,viktor,0,0,0.2599,-0.7467,0.0086,-0.6476,-0.1028,-1.8248
30-06-17,13:55:43:696758985,viktor,0,0,0.4877,-1.0701,-0.1434,0.4079,0.1656,1.7281
30-06-17,13:55:43:896264970,viktor,0,0,0.2803,-0.7866,-0.1077,0.6518,0.6547,0.8547
30-06-17,13:55:44:96841990,viktor,0,0,0.4858,-0.9689,-0.2546,0.4776,-0.5475,1.0232
30-06-17,13:55:44:296712994,viktor,0,0,0.4769,-1.1729,-0.2208,-0.6654,0.0545,-0.9775
30-06-17,13:55:44:496991991,viktor,0,0,0.2959,-0.7314,-0.0358,-0.6424,-0.4487,-1.889
30-06-17,13:55:44:696825027,viktor,0,0,0.3711,-1.0397,-0.0167,-0.246,0.9329,-0.1733
30-06-17,13:55:44:895949006,viktor,0,0,0.4241,-1.1306,-0.1564,0.9802,-1.3891,1.5527
30-06-17,13:55:45:96737980,viktor,0,0,0.4364,-0.6749,-0.2159,0.6158,0.3971,0.9735
30-06-17,13:55:45:296706974,viktor,0,0,0.4392,-1.1639,-0.3008,-0.7107,0.2961,0.0149
30-06-17,13:55:45:496733009,viktor,0,0,0.3232,-0.7925,-0.0804,-0.9669,-0.4395,-1.5785
30-06-17,13:55:45:696841001,viktor,0,0,0.2927,-0.8271,0.0291,-0.5193,0.5369,-1.3963
30-06-17,13:55:45:895982980,viktor,0,0,0.4243,-1.0259,-0.2221,0.8334,-0.0653,1.7977
30-06-17,13:55:46:96834003,viktor,0,0,0.3722,-0.6749,-0.1641,0.7345,0.238,1.2111
30-06-17,13:55:46:297038972,viktor,0,0,0.5202,-1.2726,-0.3422,-0.3252,-0.2746,0.501
30-06-17,13:55:46:496766984,viktor,0,0,0.5255,-1.0243,-0.1791,-0.7732,0.2769,-1.2629
30-06-17,13:55:46:696740984,viktor,0,0,0.2717,-0.7515,0.0187,-0.544,-0.1414,-1.817
